StartDate,EndDate,IPAddress,Duration (in seconds),RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,id,t1g1Comp,stag,timer1_Page Submit,timer1_Click Count,t1Dnorm1,t1Snorm1,t1g2Comp2,transferredpgg,timer2 _Page Submit,timer2 _Click Count,t1DNorm2_3,t1SNorm2_1,t1g3Comp,sentdictator,timer3 _Page Submit,timer3 _Click Count,t1DNorm3_1,t1SNorm3_1,trust comp 1 ,trust comp 2 ,action4rolea ,action4roleb ,timer4 _Page Submit,timer4 _Click Count,dnormtrustrolea ,dnormtrustroleb,trustsn ,Lotteries,heart,falkpatience _1,waterpipebechtel ,politics_1,about,kinship,combat,UCLA8scale _1,UCLA8scale _2,UCLA8scale _3,UCLA8scale _4,UCLA8scale _5,UCLA8scale _6,UCLA8scale _7,UCLA8scale _8,bigfiveshort _1,bigfiveshort _2,bigfiveshort _3,bigfiveshort _4,bigfiveshort _5,bigfiveshort _6,bigfiveshort _7,bigfiveshort _8,bigfiveshort _9,bigfiveshort _10,locus of control _1,locus of control _2,locus of control _3,locus of control _4,locus of control _5,locus of control _6,locus of control _7,locus of control _8,locus of control _9,locus of control _10,locus of control _11,locus of control _12,locus of control _13,locus of control _14,locus of control _15,locus of control _16,locus of control _17,locus of control _18,locus of control _19,locus of control _20,idx,Reviewed at,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,service,vet,session,Submission id
6/22/24 8:24,6/22/24 8:39,79.150.25.163,864,6/22/24 8:39,R_8EoOznEghmNUU1A,37.9664,-1.217,ES-ES,5f797a88a661c75783fb2ec8,50 tokens,Blue,5.781,1,Yellow,Blue,100 Tokens,40,11.58,1,20,50,80 tokens,50,4.518,1,30,50,5 tokens,15 tokens,Pass,Pass,16.262,2,Pass,Hold,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",0,7.28,"orange
",60,Creo que el estudio trata relacionar la responsabilidad social con la orientación política,"En este estudio, como en la vida, por mucho que intentes beneficiarte individualmente al final la suerte va a decidir tus ganancias, por lo tanto es mejor ser buena persona y garantizar tus ganancias que ser egoista y quedarte con nada. ",,rarely,sometimes,sometimes,rarely,never,sometimes,rarely,rarely,neither agree or disagree,disagree,agree,neither agree or disagree,agree,neither agree or disagree,neither agree or disagree,disagree,agree,disagree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,5f797a88a661c75783fb2ec8,2024-06-22T14:08:16.952000Z,C1BEKK3F,325,25,Female,White,Spain,Spain,Spain,Spanish,No,Full-Time,none,no,nv1,6676d09fa8f9584e1644ab11
6/22/24 9:39,6/22/24 9:51,12.217.32.21,755,6/22/24 9:51,R_3eWCErffIzRNVTl,45.5242,-122.6684,EN,5f89dc068df5520405822b18,50 tokens,Blue,16.077,1,Blue,Blue,50 Tokens,60,11.246,2,50,70,80 tokens,60,24.357,2,51,60,5 tokens,15 tokens,Pass,Hold,23.973,7,Pass,Hold,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",0,8,"orange
",80,The study seems to explore how we balance self-interest with trust and cooperation.,"To me, ""kinship"" means the strong ties and connections between family members.",,never,never,often,never,never,never,never,never,disagree,strongly agree,neither agree or disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,agree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5f89dc068df5520405822b18,2024-06-22T15:43:47.153000Z,C1BEKK3F,1301,44,Male,White,United States,United States,United States,English,No,Full-Time,none,no,nv3,6676e1f5e8dfcfca772d64dc
6/22/24 8:53,6/22/24 9:06,83.51.20.145,791,6/22/24 9:06,R_2JWh0azjx1yV0LT,41.3954,2.0997,ES-ES,5f9c3761ed8d1b0907d32137,50 tokens,Blue,4.248,1,Blue,Blue,50 Tokens,100,10.409,1,100,100,80 tokens,0,8.556,2,20,50,0 tokens,15 tokens,Pass,Pass,14.805,2,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,7.69,"orange
",70,"Intenta ver como son las decisiones de las personas en función del beneficio propio y ajeno que pueden provocar estas tomas de decisiones. Por decirlo de otra manera, seria observar como de egoístas o altruista es la gente.","La mejor manera siempre será ser justo y equilibrado, pensando en los demás. Ya que muchas acciones que te comportan un beneficio a ti, si se es generoso y ambas partes lo son, se acaba saliendo más beneficiado por ambas partes que ser egoísta en las decisones.",,never,never,often,never,never,never,never,never,neither agree or disagree,agree,agree,agree,neither agree or disagree,agree,neither agree or disagree,neither agree or disagree,neither agree or disagree,agree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5f9c3761ed8d1b0907d32137,2024-06-22T14:29:57.453000Z,C1BEKK3F,433,23,Male,White,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking),none,no,nv2,6676d739d493483bdacb5446
6/22/24 8:24,6/22/24 8:39,89.154.183.10,902,6/22/24 8:39,R_8mmIZ4vfQj3bCem,41.5515,-8.4204,PT,5fb65ad58d6ec70008c4ee34,50 tokens,Yellow,4.262,1,Yellow,Blue,125 Tokens,61,17.23,5,50,60,80 tokens,50,7.559,3,5,50,0 tokens,15 tokens,Pass,Pass,14.188,2,Hold,Hold,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,0,"orange
",64,"Na minha opinião, este estudo focou-se em perceber se o sujeito que o está a realizar, no seu dia a dia, se foca nas outras pessoas, ajudando-as se possível, ou se é uma pessoa mais egocêntrica.","O conceito de ""parentesco"" refere-se a uma relação de família. No nosso dia a dia, usamos, por exemplo, o conceito de ""grau de parentesco"".  ""Grau de parentesco"" é uma espécie de medida de distância entre duas pessoas dentro de uma árvore genealógica, refletindo a proximidade familiar. ",,never,never,sometimes,never,never,often,never,never,neither agree or disagree,strongly agree,neither agree or disagree,agree,agree,strongly agree,strongly disagree,strongly disagree,neither agree or disagree,strongly disagree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5fb65ad58d6ec70008c4ee34,2024-06-22T14:08:15.152000Z,C1BEKK3F,171,21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking),none,no,nv1,6676d06eeee15855251356c4
6/22/24 10:03,6/22/24 10:47,67.58.230.163,2613,6/22/24 10:47,R_6ab5jDG8Ptq9a3b,38.768,-121.3349,EN,5fb6a632fa18ed07663122cd,50 tokens,Blue,23.194,2,Blue,Blue,50 Tokens,70,17.009,2,70,60,20 tokens,50,30.948,7,50,50,5 tokens,15 tokens,Pass,Hold,23.789,3,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,5,"orange
",80,yes i am very interested. because i learning so many things.,the relationship between the members of the same family,,rarely,sometimes,sometimes,rarely,never,often,rarely,rarely,neither agree or disagree,neither agree or disagree,disagree,strongly agree,agree,agree,neither agree or disagree,neither agree or disagree,agree,neither agree or disagree,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5fb6a632fa18ed07663122cd,2024-06-22T16:07:25.511000Z,C1BEKK3F,6,22,Male,White,United States,United States,United States,English,No,Full-Time,none,no,nv3,6676e7b82267ea1290745a01
6/22/24 8:58,6/22/24 9:14,94.66.187.250,1011,6/22/24 9:14,R_2U6ntJQpRaF1sEA,38.2475,21.7311,EN,5fb8066d4594d64913b09759,50 tokens,Blue,4.516,1,Yellow,Blue,100 Tokens,50,5.27,1,50,50,80 tokens,50,8.99,1,100,51,5 tokens,15 tokens,Pass,Pass,11.794,2,Hold,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",0,9.1,"grenn
",90,This study reminds the dilemma neoliberalistic people set. If you give a poor person 100 and let them decide to either split it with someone they will 50-50. If you give this option to a wealthy person they will keep it all for themselves.,"Kinship is a group of people that love respect each other and they feel like family. Their bond is so strong that they would willing to sacrifice something they want or need in order for their ""family"" to be okay.",,never,never,often,never,never,often,never,never,agree,strongly agree,agree,neither agree or disagree,strongly agree,agree,neither agree or disagree,agree,strongly agree,strongly agree,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,5fb8066d4594d64913b09759,2024-06-22T14:30:06.450000Z,C1BEKK3F,388,21,Male,White,Greece,Greece,Greece,Greek,Yes,Other,none,no,nv2,6676d86647a5427aa847c483
6/22/24 8:25,6/22/24 8:41,41.145.193.29,947,6/22/24 8:41,R_8PeeYl8qxyTiiBd,-26.2309,28.0583,EN,5fde9a082f3c0066d6f015ab,50 tokens,Blue,4.396,1,Blue,Yellow,50 Tokens,92,9.171,1,58,62,80 tokens,93,3.317,2,45,59,5 tokens,15 tokens,Pass,Pass,17.9,2,Pass,Hold,Keep,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,10,"grenn
",100,It reminded me of investing for future returns study is trying  capture our thoughts on saving for the future ,Willing to lead by example in life and be willing to learn ,,rarely,never,sometimes,never,never,often,never,never,strongly disagree,strongly agree,agree,neither agree or disagree,strongly agree,strongly agree,neither agree or disagree,disagree,agree,agree,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5fde9a082f3c0066d6f015ab,2024-06-22T14:08:16.309000Z,C1BEKK3F,268,37,Female,Black,South Africa,South Africa,South Africa,Afrikaans,No,Full-Time,none,no,nv1,6676d08baff9508775c23441
6/22/24 10:00,6/22/24 10:15,79.103.156.85,943,6/22/24 10:15,R_2SCTVcHZTu7V3oU,40.6439,22.9358,EN,5fe3932b8d3c668577f04f13,50 tokens,Blue,3.31,1,Blue,Blue,125 Tokens,100,15.182,2,50,100,80 tokens,40,10.918,1,50,50,0 tokens,15 tokens,Pass,Pass,13.772,2,Pass,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",0,10,"grenn
",75,Maybe the study tries to understand what each person considers by using the word moral. We were put through a lot of different situations and had to make a decision. After we were asked what we considered moral. So maybe they try to understand if our decisions are affected by what we consider moral. I don't know what these interactions remind me from my daily life.,"I'm not 100% sure, but the concept of kinsip to me, means when something binds two people. They could binded by marriage or blood.",,rarely,rarely,sometimes,rarely,rarely,sometimes,never,rarely,neither agree or disagree,strongly agree,strongly agree,agree,strongly agree,agree,disagree,neither agree or disagree,strongly disagree,neither agree or disagree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5fe3932b8d3c668577f04f13,2024-06-22T15:43:07.543000Z,C1BEKK3F,700,22,Female,White,Greece,Greece,Greece,Greek,Yes,Other,none,no,nv2,6676e6f98fd77b2b16b30cc9
6/22/24 9:45,6/22/24 10:09,50.193.191.238,1390,6/22/24 10:09,R_72USAAhtBrRxwqt,35.9375,-84.073,EN,60051d10e63710373daee6e7,50 tokens,Blue,5.135,2,Yellow,Blue,100 Tokens,80,23.398,3,50,75,80 tokens,50,9.219,1,50,95,5 tokens,15 tokens,Pass,Pass,13.601,5,Pass,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",0,8.66,"grenn
",89,I think it is trying to capture how moral people see themselves and what they would do if given those situations to gain monetarily.,"Kinship means family to me. It means being close to others and treating them like they are in your ""wolf pack"", They are a part of you.",,sometimes,rarely,sometimes,sometimes,rarely,sometimes,rarely,sometimes,strongly agree,agree,strongly agree,neither agree or disagree,disagree,disagree,agree,agree,strongly agree,agree,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,60051d10e63710373daee6e7,2024-06-22T15:43:49.967000Z,C1BEKK3F,3160,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",none,no,nv3,6676e39c41bdbcb0b05b1954
6/22/24 8:26,6/22/24 8:43,46.205.206.223,1010,6/22/24 8:43,R_8WvYrMktXk7aGoV,52.4052,16.9339,EN,60069630baf15d678871de43,50 tokens,Blue,4.92,1,Blue,Blue,125 Tokens,50,15.284,2,50,100,80 tokens,0,9.189,1,0,50,5 tokens,15 tokens,Pass,Pass,13.44,3,Pass,Hold,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,6.5,"grenn
",50,I think this was interesting experience. When i was doing those tasks i had in my mind visions of social budget for public buildings. In my opinion this study is focused on casino games and human propensity to gamble,Well in my opinion it is bound that we feel with other humans. We can be strangers to each other but some similar experience can move us closer.,,rarely,never,rarely,sometimes,rarely,often,rarely,sometimes,neither agree or disagree,agree,agree,disagree,agree,disagree,agree,strongly agree,agree,disagree,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,60069630baf15d678871de43,2024-06-22T14:08:19.084000Z,C1BEKK3F,166,22,Female,White,Poland,Poland,Poland,Polish,No,Full-Time,none,no,nv1,6676d0f9b12b534ae754d2e7
6/22/24 8:35,6/22/24 8:47,172.225.158.178,746,6/22/24 8:47,R_8Fo0YYkYnAtnwb4,41.1691,-8.6793,PT,600de197658fd23cca8b3bf1,50 tokens,Blue,4.095,1,Yellow,Blue,100 Tokens,100,7.057,1,50,100,80 tokens,50,7.498,1,20,50,0 tokens,5 tokens,Pass,Pass,13.308,4,Hold,Hold,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,7.13,"orange
",50,Penso que o estudo terá algo que ver com a justiça social e a forma como as pessoas a vem,O conceito de parentesco refere-se a linha de ligação que tens com certas pessoas. Quando alguém partilha do mesmo sangue que o teu para parte do teu parentesco. Ou quando alguém faz parte da tua familia em geral.,,never,never,often,rarely,rarely,often,never,never,strongly disagree,strongly agree,agree,strongly agree,strongly agree,strongly agree,strongly disagree,neither agree or disagree,neither agree or disagree,strongly disagree,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,600de197658fd23cca8b3bf1,2024-06-22T14:08:41.535000Z,C1BEKK3F,303,25,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time,none,no,nv1,6676d3008c7c4c68e18a9efb
6/22/24 8:59,6/22/24 9:33,149.200.86.8,2011,6/22/24 9:33,R_2iFsAWmOj2kDJfQ,47.5636,19.0947,EN,6030fb83e7fec0fa7f9fa03b,50 tokens,Yellow,9.064,1,Yellow,Yellow,125 Tokens,75,43.387,2,50,50,80 tokens,32,10.849,1,50,50,5 tokens,15 tokens,Pass,Pass,17.587,2,Pass,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",0,6.57,"grenn
",77,"This study is about solidarity, taking responsibility for others, and balancing our own advancement and well-being.","Kinship refers to descent from a common ancestor, the concept of ""same blood"". Relatives always stick together and help each other.",,sometimes,rarely,sometimes,sometimes,rarely,sometimes,rarely,rarely,neither agree or disagree,agree,strongly agree,agree,strongly agree,neither agree or disagree,disagree,neither agree or disagree,disagree,strongly disagree,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6030fb83e7fec0fa7f9fa03b,2024-06-22T15:43:05.709000Z,C1BEKK3F,160,54,Female,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time,none,no,nv2,6676d8cbf6af58991638a735
6/22/24 8:52,6/22/24 9:24,169.159.175.9,1903,6/22/24 9:24,R_2Pz9lvYgVpQDNzH,-33.7927,25.4646,EN,606f18e0f46c7435dd00838c,50 tokens,Yellow,7.241,1,Yellow,Yellow,50 Tokens,50,15.356,2,40,60,80 tokens,45,13.7,2,30,50,5 tokens,15 tokens,Pass,Pass,15.857,3,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,8.01,"orange
",79,"Starting with the second last one, I believe it was more about what we are willing to sacrifice in order to achieve what we want in life. There's always an opportunity cost. At the same time in life we have to be mindful of the plight of those around us. Because one does not live in a silo, but rather a community. My needs may be detrimental to those of the community and therefore being mindful of who or what kind of community you may have is very important.","I think it has to do with having similar characteristics, people from the same background may have sort of similar views about life and therefore may behave in a similar manner or react the same way to an external stimulus or situation.",,rarely,rarely,sometimes,sometimes,rarely,often,rarely,rarely,agree,neither agree or disagree,agree,agree,agree,agree,neither agree or disagree,neither agree or disagree,agree,disagree,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,606f18e0f46c7435dd00838c,2024-06-22T14:29:57.262000Z,C1IC3SMV,226,37,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time,none,no,nv2,6676d7185e086e7c6d9484a8
6/22/24 9:01,6/22/24 9:19,46.246.251.66,1080,6/22/24 9:19,R_2vJ0l9x9tDszco9,37.9842,23.7353,EN,60784313b07c7303c87b1a22,50 tokens,Yellow,5.758,3,Yellow,Blue,125 Tokens,50,9.916,2,50,70,80 tokens,0,18.288,1,0,50,5 tokens,15 tokens,Hold,Hold,18.262,6,Pass,Hold,Pass,"Gamble 4: Event A, Payoff: 34 tokens; Event B, Payoff: - 2 tokens",0,10,"grenn
",90,"I think it's about contributing in a community, and how contributing benefits you in the long run.","For me kinship is all about family and friends, people i trust.",,sometimes,rarely,rarely,sometimes,sometimes,rarely,often,sometimes,agree,agree,neither agree or disagree,agree,strongly agree,disagree,neither agree or disagree,agree,agree,disagree,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,60784313b07c7303c87b1a22,2024-06-22T14:30:12.870000Z,C1BEKK3F,407,32,Male,White,Greece,Greece,Greece,Greek,No,Part-Time,none,no,nv2,6676d9234bba5aae56a7f3cd
6/22/24 8:57,6/22/24 9:14,177.226.224.100,1043,6/22/24 9:14,R_1ASTvMXSSJZ2p9H,18.9702,-97.8017,ES-ES,6092f21eb483692c6ea09303,50 tokens,Yellow,10.333,2,Blue,Blue,50 Tokens,20,9.599,2,25,50,20 tokens,50,12.72,1,50,50,5 tokens,5 tokens,Hold,Hold,15.253,2,Hold,Hold,Keep,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,7,"orange
",100,"Creo que trata sobre como decidimos por nuestro bien, sin olvidar que nuestras desiciones afectan a alguien más.","Leer bien y no pensar solamente en lo que uno va a ganar, también en el otro participante.",,sometimes,rarely,rarely,sometimes,sometimes,often,rarely,rarely,agree,agree,agree,neither agree or disagree,strongly agree,agree,agree,disagree,agree,disagree,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6092f21eb483692c6ea09303,2024-06-22T14:30:05.235000Z,C1BEKK3F,276,32,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),none,no,nv2,6676d833ed1cb587040781bd
6/22/24 8:29,6/22/24 8:47,89.155.120.144,1099,6/22/24 8:47,R_2AMYZJtGUL0H6ft,41.6929,-8.8391,EN,609e5ee2411558f6ee4cc7d7,50 tokens,Yellow,2.836,1,Yellow,none,125 Tokens,42,7.974,2,30,80,80 tokens,10,3.755,1,2,9,5 tokens,15 tokens,Pass,Pass,14.674,2,Pass,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",0,7.79,"grenn
",92,These scenarios reminded me of situations where I have to choose if it's worth to self-benefit or help colleges or someone,Kindship is where you are aware of other and how to they feel and have empathy towards them,,rarely,rarely,sometimes,sometimes,rarely,often,sometimes,sometimes,agree,strongly agree,strongly agree,neither agree or disagree,strongly agree,agree,disagree,disagree,neither agree or disagree,disagree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,609e5ee2411558f6ee4cc7d7,2024-06-22T14:08:24.288000Z,C1BEKK3F,471,23,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other,none,no,nv1,6676d1b48c7c4c68e18a9e7e
6/22/24 8:35,6/22/24 8:55,89.200.45.8,1249,6/22/24 8:55,R_85yRGz1e8pr5w2J,51.8895,4.4681,EN,609ef15f4849c395df7c6b74,50 tokens,Blue,15.676,1,Blue,none,125 Tokens,0,74.44,3,50,100,80 tokens,0,11.343,1,20,49,5 tokens,15 tokens,Hold,Hold,15.198,5,Hold,Pass,neither,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,7.63,"orange
",82,"They remind me of negotiations. The study tries to capture something related to game theory or moral philosophy. I'd guess it's about the influence of how we think others choose, on our own strategies.","Kinship means to me familial relations. These relations don't mean more to me than any other type of relations in the sense that I don't nessecarily feel more related to someone just because they're family. However,  with regards to strategies in game theory, I think there's a common assumption that there is a greater willingness to share among families.",,rarely,rarely,sometimes,rarely,rarely,often,never,rarely,neither agree or disagree,agree,neither agree or disagree,agree,strongly agree,neither agree or disagree,neither agree or disagree,disagree,disagree,disagree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,609ef15f4849c395df7c6b74,2024-06-22T14:08:41.130000Z,C1BEKK3F,252,40,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time,none,no,nv1,6676d2f8d276a2fe9b91da25
6/22/24 9:02,6/22/24 9:22,160.119.238.64,1199,6/22/24 9:22,R_84GT1DwzzK1QNsl,-33.91,18.4304,EN,60a12a07f437f69cc9f7c898,50 tokens,Blue,2.963,1,Blue,Blue,100 Tokens,100,21.483,1,100,100,80 tokens,45,7.451,1,100,100,5 tokens,15 tokens,Pass,Pass,25.178,2,Pass,Pass,neither,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,10,"orange
",50,I think that is what we as humans are unknowingly inheritantly experiencing The cruelest survives,Care about others snd take responsibility and ve accountable.,,rarely,sometimes,rarely,sometimes,sometimes,sometimes,rarely,rarely,agree,agree,agree,disagree,agree,disagree,neither agree or disagree,disagree,agree,agree,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,60a12a07f437f69cc9f7c898,2024-06-22T14:30:15.102000Z,C1BEKK3F,149,49,Female,Black,South Africa,South Africa,South Africa,Afrikaans,No,Full-Time,none,no,nv2,6676d97d350c4d4af4a4390f
